id,comment,rating,review_date
99,quiero compartir mi experiencia ya que llevo más de 3 años iendo a este gimnasio y solo puedo tener comentarios positivos el personal es extremadamente gentil amable colaborador y dispuesto a resolver tus dudas más allá de las maquinas que tienen un mantenimiento constante hay que destacar que hay varios ejemplares de la misma maquina paraq ue no se creen colas infinitas specialmente las poleas y las de piernas y pecho ademas un monto de clases diferentes incluidas en el precio profesores energicos una sala de solo estiramiento muy silenciosa que congenia con el momento de relajacion tambien post esfuerzo además de todo esto consta de baño de vapor sauna solarium y zona de ejercicios externa para cuando hace buen tiempo especialemnte en primaver y otoño un puntazo ultimamente han puesto tambien unos recordatorios como forma de mandamientos lo cual me parece muy original y sutil para que todos colaboren a mantener las maquinas limpias que no esten ocupadas perdiendo tiempo yq ue cada uno pueda seguir su rutina de forma eficiente a nivel de tiempo y por terminar a nivel de limpieza un 10 baños super limpios vestuarios amplios y con un nuemro elevado de taquillas que se abren y cierran con la llave magnetica duchas tambien en orden definitivamente la mejor en la zona y recomentadable 100 un saludo marco landoni,5,Fecha de edición: Hace 2 años
100,las instalaciones están muy limpias y son muy modernas hay gran cantidad de máquinas y clases deja un poco que desear que no explican cómo funcionan las cosas al apuntarse desde taquillas hasta tiempo con las clases y funcionamiento de la app con las máquinas hay quien no tiene ganas de explicar o explica a medias cuando necesitas solucionar algo,4,Fecha de edición: Hace 2 años
101,desde luego el gimnasio es una maravilla un gimnasio excelente lo único si que os pediría que obligaseis a los chavales más jóvenes a que lleven mascarilla y en los traslados por el gimnasio se la pongan muchos tan siquiera la tienen con ellos y si cualquiera de los socios les recrimina la falta de solidaridad se encaran de malas maneras gracias,5,Fecha de edición: Hace 5 años
102,un gimnasio de alta gama con un precio accesible! las instalaciones siempre limpias con atención inmejorable de los entrenadores me encanta la sauna y la zona fuera que permite relajar y tomar el sol mientras descansa,5,Hace 2 años
103,soy de dreamfit moratalaz! me gusta las instalaciones todo muy ordenado y clases muy variadas solo tengo una queja muy grande! ya no esta el profesor francisco de boxeo!!!!!!!!!! y es una grandísima pena sus clases siempre han sido muy dinámicas y hacia del boxeo un deporte muy entretenido para ejercitarse motivaba a ir a clase siempre ya que a muchos nos cuesta ir al gym todo los días ahora están mis guantes en el armario que pena! ¡¡¡que vuelva paco!!!!,2,Hace un año
104,llevo poco tiempo inscrita y debo decir que me gusta mucho las clases de pilates me han encantado aunque quizá más adelante puede que se me hagan repetitivas pero espero no aburrirme la atención ha sido muy agradable y cordial por parte del equipo muchas maquinas y clases así que creo que siempre se puede encontrar que hacer lo único de momento que no me ha gustado es que pareciera que no encienden los aires acondicionados entiendo que no ha llegado quizá la época de máximo calor verano ect pero al ser un lugar cerrado donde además la mayoría de las veces hay mucha gente deberían ya poner a funcionar todos los aires o ponerlos más fuertes por favor el calor a veces se hace insoportable gracias,4,Hace 2 años
105,las instalaciones son buens cuentancon buenos equipos las clases grupales estn bien sin embargo es dificil pillar plazas en las que programan después de las 19h si prefieres contar con entranamientos personalizados puedes pagar a entremadores personales,5,Hace un año
106,cada vez cobran más y ofrecen peores condiciones meten más máquinas para meter más gente y haya menos sitio los horarios abren mas tarde y cierran antes,1,Hace 2 años
107,el gimnasio increíble la atención en la recepción fatal,1,hace 6 días
108,un gimnasio muy completo el personal es simpatico los usuarios tranquilos y respetuosos y en años no ha habido problemas serios de limpieza o seguridad sin embargo recientemente he sido cliente casi 6 años me refiero a los últimos 2 ha ido a peor no responden sugerencias y pasan toda responsabilidad a la central las plataformas olimpicas están en un sitio que impide hacer jerks o snatches en la zona de power es imposible hacer press militar con barra si mides más de 1 70 y en las demás zonas hay demasiada congestión han ocupado el espacio exterior con máquinas que al mes se han oxidado y los monitores explican que como no es su decisión aunque saben que es un riesgo están a la espera de que pase algo para invertir en mantenimiento el volumen de la música es tan alto que produce migrañas las bancas no tienen seguro alguno no hay monitores supervisandolas y si fallas nadie oirá tus estertores de muerte por el tecno,4,Fecha de edición: Hace un año
109,quería inscribirme ahora pero mónica no tuvo paciencia para explicármelo no hablo muy bien español soy italiana quería que me presentara el gimnasio y no pudo pq estava sola quería saber si el primer día un monitor podría indicarme qué máquina y peso utilizar dije que no en fin pésimo servicio para mayores de 50 años horrible,1,Hace un año
110,hace años que no iba a un gimnasio y mi nueva experiencia no puede ser mejor magnificas instalaciones clases con monitores muy cualificados divertidas y muy buena atención de todo el personal instalaciones muy modernas porque se puede reservar todo con la pulsera taquillas clases o por la app muy fácil de utilizar con ganas de ir al gimnasio por lo agustito que estoy allí,5,Hace 2 años
111,el gimnasio al que llevo yendo durante poco tiempo ha sido una experiencia increíble hasta ahora desde mi primer día el personal ha sido muy amable y servicial siempre dispuesto a responder a mis preguntas y ofrecer consejos sobre mi rutina de ejercicios lo que más me ha impresionado es la variedad de equipos y clases disponibles tienen una amplia gama de máquinas de cardio y pesas lo que me permite diversificar mi entrenamiento también he probado algunas de las clases de grupo como bodycombat y ha sido genial para mantenerme motivada y conocer a otros miembros el gimnasio está siempre limpio y bien cuidado lo que me hace sentir cómoda y segura mientras entreno en general aunque llevo poco tiempo estoy emocionada por lo que este gimnasio tiene para ofrecer en el futuro y estoy seguro de que me ayudará a alcanzar mis objetivos de fitness definitivamente recomendaría este gimnasio a otras personas mi experiencia inicial ha sido muy positiva y creo que es un lugar excelente para quienes buscan un ambiente amigable una variedad de opciones de ejercicio y un personal atento además la limpieza que ofrece es óptima estoy fascinada por lo que este gimnasio tiene para ofrecer y lo recomiendo a cualquiera que esté buscando un lugar para mejorar su estado físico y bienestar,5,Hace 2 años
112,todo son comodidades está muy bien situado las instalaciones son enormes y aunque haya horas punta creo que siempre hay sitio para un gymbro o una gymsis más las máquinas en buen estado y con mucha variedad la zona de exterior es un paraíso para cuando hace buen tiempo entrenar al fresco especial mención al gran trabajo del equipo de limpieza que hacen que huela a flores aunque rexona nos abandone silvia garcía martínez,5,Hace 2 años
113,es un lugar donde te sientes como en tu casa los entrenadores son muy buenos y simpáticos te ayudan en todas tus dudas y hay mucha variedad de clases y muy completas y además es un lugar de gran sociabilidad muchas gracias dreamfit yo me encuentro muy bien cuando salgo de vuestras clases,5,Hace 2 años
114,primera vez en un gimnasio de estos estaba muy reticente al venir de un box de crossfit la verdad no puedo estar más a gusto en dreamfit tiene absolutamente todo lo que cualquier persona necesita el material para practicar el crossfit a tu ritmo el espacio para hacerlo la sección del trabajo de fuerza las bicis indoor las cintas para correr las máquinas de remo entre otras cosas… todo el equipo esta muy bien cuidado y se puede usar sin ningún problema! luego tienes las clases dirigidas que son muy entretenidas y ya no contenta con esto el servicio de sauna y turco es maravilloso hacen que la experiencia de gimnasio se disfrute! a este sitio sólo le falta una piscina y me vengo a vivir aquí! y sin mencionar los horarios maravillosos que tienen vamos que no tienes excusa alguna para no venir!,5,Hace 2 años
115,el gimnasio en sí es bastante amplio tiene 3 plantas una de ellas con patio tipo para hacer crossfit también dispone de mancuernas barras pesos etc muy completa para entrenar al aire libre además en esa misma es solarium y justo la zona para entrenar da sombra asique genial el gimnasio está bastante completo tiene muchas cosas me gusta mucho que haya varios bancos para hacer press de pecho que se suele demandar bastante las clases vienen incluidas en la matrícula y las puedes reservar tanto presencialmente en unas pantallas que hay como en internet aparte previo a la clase anuncian por megafonía que va a empezar x clase tienes espacio para moverte de sobra y no dar pegado a la gente que ahora mismo se agradece más vestuarios generosos bastante amplios tiene zona de spa y sauna lo cual no está mal zona de máquinas de correr bastante completa y con mamparas separadoras,5,Hace 5 años
116,me apunté al gimnasio hace 2 meses con la esperanza de hacer ejercicio y bailar y así fue lo que hice pero sobretodo bailar que es una de mis pasiones me encantan todos sus profes pero en especial luca ronald y laura todos bailan con una sonrisa y te hacen disfrutar de cada segundo además el ambiente que se vive en el gimnasio es muy bueno y las instalaciones también desde el solárium a todas las máquinas pasando por todas las actividades variadas que se pueden hacer durante todo el día fue un acierto apuntarme y ahora no van a perderme de vista,5,Hace 2 años
117,lo he visitado en algunas ocasiones durante este verano dado que mi gimnasio habitual es el de aluche y al haber estado de reformas se nos permitía visitar gratis otros dreamfit claro después de llevar años en aluche este gym me ha parecido inmenso nada que ver con el mío un solarium como dios manda e incluso con baño de vapor también sauna cientos de máquinas varias plantas vestuarios grandes que no se saturan todo excelente la verdad pero repito vengo de uno mucho más pequeño y mi opinión es algo sesgada,5,Hace 2 años
118,muy buen gimnasio muy completo me gusta el sauna de vapor no lo tienen muchos gimnasios,4,Hace 7 meses
119,le pongo 4 estrellas y no 5 solo por un motivo no hay ninguna tabla para seguir en todo el gimnasio hay gente que es principiante y tener tablas de entrenamiento sería recomendable como tienen en muchos otros gimnasios y es cierto que es difícil por no decir que yo no he visto nunca a ningun monitor por la sala que ande por allí para resolver dudas están en recepción dando clases etc pero no por la sala y si tienes dudas de cómo funciona una máquina estás fastidiado es un punto que si debería mejorar,4,Hace 2 años
120,las instalaciones están fenomenal y las máquinas nuevas que eso se agradece a pesar de esto tengo que poner una valoración negativa por los monitores en general y en concreto por la monitora delgada de pelo largo que está por las tardes se dedican básicamente a estar en recepción charlando de risas y solo te hablan cuando quedan 15 minutos para el cierre para decirte que vayas acabando por suerte cuando no sabes utilizar una máquina las personas que acuden en calidad de socios son un encanto y te lo explican porque a los empleados se la suda aunque lo estén viendo una pena con la cantidad de personas que hay con ganas de trabajar encontrar gente con semejante desidia me he tenido que desapuntar,1,Hace 4 años
121,excelente instalación equipo de primera si creo deberían controlar más el aforo ya que ciertos horarios es casi imposible poder ejercitarse debido a la cantidad de personas que creo sobrepasa el aforo excelente atención por parte de los monitores instalaciones muy limpias,4,Hace 2 años
122,para mí el mejor gimnasio posible en relación calidad precio hay muchísimas actividades dirigidas el gimnasio es muuuy grande tiene parte de solarium sauna y baño turco además también se puede entrenar al aire libre gracias a las ampliaciones que están haciendo yo sólo recomiendo que monten alguno más por el norte de madrid que no hay muchos d olvidaros de pagar 80€ por un crossfit cuando podeis apuntaros al dremfit de verdad,5,Hace 2 años
123,¡el paraíso de los amantes del fitness! mi experiencia en este gimnasio ha sido simplemente excepcional desde el momento en que pones un pie en el lugar te das cuenta de que estás en un espacio diseñado para el éxito la atención aquí es de otro nivel el personal siempre está dispuesto a ayudar y motivarte creando un ambiente cálido y acogedor que te hace sentir como en casa ¡son como una familia fitness! los espacios son verdaderamente impresionantes desde las salas de entrenamiento de última generación hasta las áreas de cardio con vistas inspiradoras todo está diseñado para potenciar tu rendimiento incluso las áreas de relajación te hacen sentir bien la variedad de actividades es impresionante no importa si eres un amante de las pesas un adicto al cardio o un apasionado del yoga aquí encontrarás algo que te encantará la diversidad de clases y entrenamientos es asombrosa ¡nunca te aburrirás! en resumen este gimnasio no es solo un lugar para entrenar es un refugio para quienes buscan una experiencia de fitness inigualable si buscas un cambio positivo en tu vida no dudes en unirte a esta comunidad ¡no puedo esperar para volver y seguir superándome! andrea borges,5,Hace 2 años
124,soy cliente de este gimnasio desde el año pasado llevo entrenando muchos años y es el mejor sitio en el que he estado eso si hay que respetar sus mandamientos no te saltarás el día de pierna y pondrás la toalla sobre todas las cosas… buenos monitores y abundante equipación,5,Hace 2 años
125,llevo apuntado 2 años en el gimnasio y puedo decir que de los mejores que he estado se preocupan por que todo este funcionando en perfecto estado arreglando las máquinas y mejorando las instalaciones cada año añadiendo máquinas o mejoras las zonas del gimnasio merece casa euro que vale,5,Fecha de edición: Hace 2 años
127,tiene una sauna que llevo cuatro meses inscrito y solo he podido asistir a dos meses porque según ellos está rota otra cosa que no te avisan en recepción es que una vez que te des de baja para volver a inscribirte vas a tener que volver a pagar la matrícula que son 30 € más la mensualidad un autentico robó no debo decir q la matrícula se paga la primera vez q te apuntas otra cosa que no te avisan es que vayas a la hora que vayas vas a tener mucha afluencia de gente lo cual no te va a permitir entrenar en buenas condiciones una gran decepción de gimnasio,1,Hace 3 años
129,las instalaciones del gimnasio están muy bien pero hoy me ha pasado algo que no esperaba soy nueva y no sabia que los sábados cierran a las 15 00 entiendo que sea algo que lo tengo que mirar yo pero han cerrado el gimnasio y ni siquiera bajaron a ver si todavía había gente allí cuando me doy cuenta subo ya estaba todo cerrado y el responsable que seguia allí me ha hablado de una manera bruta que eso no podía pasar varias y varias veces detrás de mi hablando de una manera irrespetuosa a ver estoy de acuerdo que no puede pasar pero que el centro no revise las instalaciones antes de cerrar tampoco esta bien no? no vuelvo más allí una pena porque me gustaba el gimnasio pero en mi opinión en un establecimiento lo primero de todo es el respecto hacía el cliente el trato paciencia porque están gestionando personas y el responsable de moratalaz no ha tenido ningún el el momento,1,Hace 5 años
130,hoy ha sido mi primer día y la primera toma de contacto ha sido bastante buena me ha gustado bastante y el gimnasio está bastante limpio me han sorprendido gratamente las máquinas para mí es fundamental que abran temprano,5,Hace 2 años
131,las monitoras que están al entrar son muy majas y siempre te reciben con una sonrisa pero no es normal la masificación de gente que hay en este gimnasio te tienes que dejar ejercicios sin hacer si no quieres pasarte ahí dos horas esperando encontrar algo libre el gimnasio tiene de todo pero si no se puede utilizar no sirve de nada,2,Fecha de edición: Hace 3 años
133,sinceramente ¡el mejor gimnasio en que he entrenado en mi vida! sí es verdad hay mucha gente pero tendrá algúna razón ¿no crees? todo el equipo es altamente calificado muy amable y siempre dispuesto a ayudar las clases son absolutamente geniales muchas gracias y seguid así!!,5,Hace 2 años
134,no son nada permisivos cuando te olvidas la pulsera!! y ellos llevan más de 4 meses con el sauna roto y la mitad de las duchas fuera de servicio y uno si tiene q pagar el mismo precio por menos servicio además en verano me voy de viaje y tengo q pagar el mes completo aunq no vaya porque si me doy de baja y después de 1 mes q vuelvo me quiero volver a apuntar tengo q volver a pagar la matrícula 30€ más la cuota mensual 32 62€ eso es tratar mal al cliente pero bueno cuando abran uno cerca de mi casa me cambio de gym porque son muy estrictos con los usuarios gracias,1,Fecha de edición: Hace un año
135,llevo mucho tiempo yendo a este gimnasio me gusta mucho y la parte de fuera está genial pero cada día está más lleno,5,Hace un año
136,centro muy actualizado con zona de spa solarium de cross muchas clases y equipamiento y sesiones virtuales de spinning eliptica,5,Hace 3 años
137,mi pareja y yo nos hemos apuntado hace 2 meses y estamos encantados le falta la piscina pero bueno en cuanto a instalaciones está muy bien evitar horas punta como las 8 de la tarde porque te quedas sin maquinas del aforo que hay,4,Hace 4 años
138,increíble las instalaciones y el número de máquinas que tiene todas en genial estado el gimnasio es tan grande que cuando fui con mi pareja nos separamos un momento y me perdí de eso hace dos dias aún sigo intentando encontrar la salida jorge mudarra sancho,5,Hace 2 años
140,el mejor gimnasio que he estado en mi vida mas de 300 maquinas solarium con vistas a la naturaleza y muchas horas de sol maquinas al aire libre para disfrutar del buen tiempo,5,Hace un año
141,un gimnasio grande y bien equipado para mi lo mejor es que tiene clases durante todos los días de la semana y en una franja horaria amplia puedes ir desde bien temprano hasta la noche los profesores también son muy buenos tienen además clases virtuales,5,Hace 3 años
142,me ha gustado mucho las instalaciones y la distribución del gym así como la atención del personal del propio gimnasio muy amables y disponibles muy recomendable …,5,Hace un año
143,las instalaciones están muy bien espacio amplio y gran cantidad y variedad de máquinas ofrecen diferentes clases entre ellas clases de yoga tienen entrenadores personales que puedes contratar aparte les recomiendo a alexander muy profesional,5,Hace 3 años
144,es de los mejores dreamfit que hay es grande buenas maquinas y la gente en general es amable tanto monitores como la gente que va allí alegre de ir a ese gym está siempre muy limpio gracias al personal de limpieza en especial gloria que es además muy maja,5,Fecha de edición: Hace un año
145,me gusta mucho el gimnasio!! está bastante completo en variedad de máquinas como desventajas le pongo que es bastante concurrido y por ser un espacio más cerrado a comparación de otros de la misma cadena a veces se siente algo de agobio,4,Hace 3 años
146,después de muchos años y probando muchos gimnasios puedo asegurar que es el mejor que he conocido sin duda la gestión por parte de todo el equipo es de 10!! en concreto me gustaría destacar la especial atención del monitor erick a los socios es un trato muy cercano y profesional en el momento que he tenido problema o duda se a implicado ayudándome de manera inmediata el gimnasio está equipado a la perfección y en estos momentos de covid las medidas se llevan a cabo de manera regular limpieza continua y personal pendiente de que todo se cumpla muy muy contenta,5,Hace 4 años
147,gimnasio súper amplio con material nuevo y muy bien cuidado todo muy limpio siempre hay gente limpiando tanto las zonas de entrenamiento como el vestuario a pesar de que cuando voy a entrenar hay aproximadamente 150 personas se puede mirar en la web en tiempo real no se siente saturado y puedes entrenar sin problema,5,Hace 4 años
148,es una vergüenza que la sauna de vapor lleve un montón de tiempo sin funcionar al 100 siempre te dicen que lo están arreglando pero nunca se resuelve después de lo que pagamos se ruega que lo solucionen de una vez,1,Hace un año
149,el gimnasio está siempre limpio los monitores son estupendos en especial rosa aunque podían aumentar el número de clases por la tarde porque siempre están llenas y no es fácil apuntarse todos los días al no poder reservar la siguiente clase hasta que no sales de la actual,4,Hace 2 años
150,buen ambiente y a la hora que voy yo no suele haber mucha gente lo único que hecho en falta es que se amplíe el horario del parking gratuito a 2 horas porque no da tiempo a entrenar bien cambiarse ducharse y salir sería algo muy de agradecer por parte de muchos clientes puesto que se habla en corrillos,5,Fecha de edición: Hace 3 años
151,no hay otra cadena tan espectacular como la de dreamfit calidad precio inmejorable multitud de máquinas muchas clases donde podrás hacer multitud de modalidades de deportes personal altamente cualificado te lo vas a perder? pásate un solo día y repetirás para la eternidad,5,Hace 2 años
152,mi parte positiva gimnasio amplio gran variedad de máquina incluso zona al aire libre limpio muy ordenado mi parte negativa te cobran 0 50centimos si se olvida más de dos veces la pulsera de acceso además tienes que dejar un objeto que por supuesto me negué y el encargado lo entendió correctamente,1,Hace 5 años
153,visito el gimnasio ya un año la limpieza es muy buena los monitores son muy atentos los entrenadores son profesionales voy casi cada día 2 4 veces por semana visito las clases de pilates y body balance me gusta visitar las clases de diferentes entrenadores cada de ellos tiene su metodología y esto da posibilidades de recibir los mejores resultados 2 3 veces por semana me entreno con las maquinas están numerosas lo que me gusta lo más puedo entrenar lo que necesito lo más tengo 67 años pero gracias a la ayuda de los entrenadores y sus consejos ahora me siento mucho más joven muchas gracias a todos vosotros de dreamfit moratalaz!!!,5,Hace 2 años
154,antes me encantaba este gimnasio pero cada vez tienen peores monitores las clases están saturadas salvo las clases de ciclo que con el nuevo formato son aburridísimas y no va casi nadie además no paran de subir las cuotas cada vez peor,1,Hace 2 años
155,gimnasio muy amplio el único problema que tiene es el horario del parking solo te permiten 1 30h yo creo que hay demasiada gente quejándose del mismo problema como para que no se le ponga solución lo único que se pide es ampliarlo a 2 horas para no ir agobiado con el entrenamiento y entrenar tranquilo espero que tomen referencia y solucionen ese pequeño problema,2,Hace 3 años
156,muy buen gimnasio buenos horarios depende a que horas vayas puede haber menos gente lo único que le criticó es que debería tener más maquinas de leg extension y leg curl que se suelen utilizar bastante y hay solo 2 siempre están ocupadas después todo lo demás excelente,5,Hace 3 años
157,las instalaciones están muy bien el personal es atento y amable no falta ningún detalle para entrenar e incluso para relajarse no puedo opinar sobre las clases dirigidas o virtuales ya que no necesito estos servicios y no los he probado,4,Hace 2 años
158,muy bien ubicado con personal atento y siempre dispuesto a ayudar las clases y los monitores muy buenos equipos en buen estado buena temperatura e iluminación y para mi lo más importante es que huele bien,5,Hace 2 años
159,estuve un año en el gimnasio la verdad me la pasé muy bien el año que estuve ahí mis favoritas fueras las clases de spinning y ritmos latinos muy buen gimnasio excelente todo …,5,Hace un año
161,le pongo una estrella porque no se entiende como no abre los sábados por la tarde con el pastizal que pagamos de cuota mensual entiendo que se ajustarán al horario de verano en todo caso este horario nefasto tendría que empezar en agosto no en julio de todas formas la reducción del horario en verano no se entiende aunque haga calor y haya vacaciones las personas siguen trabajando al igual que en invierno no se paraliza el mundo porque estemos en verano las personas que no podemos ir los sábados por la mañana nos habéis hecho un gran fastidio pero bueno es españa no me extraña que pasen estas cosas,1,Hace 3 años
162,dejo el gimnasio! muy caro para el mal servicio que ofrecen llevo en el dreamfit desde el 2017 me inscribí en el dreamfit de ventas en ese gym todo bien sin embargo en el 2021 me mudé y el dreamfit que más cerca me queda es el de moratalaz! desde que llegué los monitores súper bordes no te dejan hacer nada… veía como día si y día también peleaban con los clientes la saya rota muchos meses luego la zona de exteriores huele a puro plástico parece ser que cuando le cae el sol en verano emite un olor a puro químico creo que eso es hasta nocivo para la salud pero lo peor no es todo eso sino que han sobrepasado el aforo da igual la hora que vengas esta súper petado siempre!!! no vale para el precio que cobran en el basic fit te cobran 20 pavos menos y hay más espacio que en estos gimnasios tan grandes t tan caros a eso agregarle que el tema de atención al cliente por parte de los monitores es lamentable! me voy súper decepcionado de este gimnasio! espero no tener que volver nunca más!,1,Hace 3 años
163,esta bien todo excepto algunos monitores en especial una chica de trenzas bajita con complexión grande que no mueve ni un dedo le dice a toda la gente que recoja las pesas que han usado cuando se les paga por algo no por estar sentados decepcionada,1,Fecha de edición: Hace 3 años
164,es un gimnasio muy grande con muy buenas instalaciones sin duda pero es una pena no poder entrenar debido a la saturación tenía buena experiencia anteriormente pero ahora la cosa ha cambiado los monitores algunos son prepotentes no lo recomiendo para la gente que quiera entrenar de verdad,1,Hace 4 años
165,es un gimnasio súper completo con clases colectivas de todo tipo y además tienen máquinas bastante variadas para hacer lo que necesites! a mi me encanta sobretodo que tengan boxeo que es algo que en todo los gimnasio no lo tienen y además el profesor de las mañanas te lo hace súper ameno y atento que eso se cuesta encontrar!!,5,Hace 3 años
166,hoy recibí un trato muy desagradable por parte de una monitora de moratalaz me retire antes que terminase la clase sin avisar cosa que no debí hacer y entiendo pero después me busco por todo el gimnasio y me llamo la atención de forma maleducada y prepotente encarandose de forma altiva como si fuera la dueña del gimnasio delante de otros clientes he evitado solicitar una hoja de reclamación para no repercutir en sus hojas de vida pero quisiera que tomaran a consideración la forma en la que se dirigen a sus clientes saludos,2,Fecha de edición: Hace 2 años
167,muy buenas instalaciones espacioso y ¡¡con zona de entrenamiento exterior!! gran oferta de clases colectivas con unos profesores excelentes sauna baño de vapor solarium clases virtuales a cualquier hora ¡¡lo tiene todo!! el precio es muy económico y da acceso a todos los gimnasios de la cadena además están muy pendientes del cumplimiento de las normas como el uso de la mascarilla y hay puestos de desinfección por todo el gimnasio 100 recomendable,5,Hace 5 años
168,excelente gimnasio algo saturado a veces por el precio que tiene pero hay horas más cómodas que otras lo mejor es el horario que tiene que me permite ir a diario,5,Hace un año
170,sin lugar a duda el mejor gym siempre están pendiente de limpiar y cuidar todas las máquinas ayudar a recoger todo y es un sitio brutal para entrenar tomar sol y disfrutar del sauna 10 10 …,5,Hace un año
171,mi gym favorito limpio ordenado y el único en que la mayoría de personas que van ponen las pesas y las cosas en su sitio le doy un 10,5,Hace un año
172,buen precio muy buenas instalaciones el mejor gym para mí de moratalaz,5,Hace 7 meses
173,soy carlos eduardo caripá martel mi experiencia con el dreamfit ha sido impecable desde el día 1 es un gimnasio nuevo limpio amplio con gran variedad de máquinas y espacios llevo más de un año entrenando en él y por primera vez en mi vida veo cambios no solo por mi constancia sino también provoca asistir no dudes en apuntarte,5,Hace 2 años
174,la señora de la recepciom super borde y todo el personal no me dejaron entrar al gimnasio y pidem datos personales que te obligan dar em fin la señora de recepcion me empezo a gritar por no querer dar datos personales,1,Hace un año
175,llevo meses en el gimnasio y tanto la dirección como los monitores son encantadores además cumplen muy bien con las medidas y protocolos de seguridad están muy pendientes del uso de las mascarillas por parte de los usuarios por el bien de todos para mí un diez y muy muy recomendable,5,Hace 5 años
176,en general me gusta hay buenas instalaciones mi opinion es mas bien una sugerencia me gustaria que diera siempre las clases de pilates un monitor nuevo que se llama antonio estupendas sus clases amable simpatico y muy profesional,4,Hace 4 años
177,muy limpio taquillas seguras comparado con otros gym que estuve mucho espacio muchas maquinas muchas pesas bueno en pocas palabras vale la pena pagarlo,5,Hace 2 años
178,mayerli castillo sarango dreamfit no es más que un gimnasio es como mi hogar un hogar donde puedo llegar y respirar tranquila y sobretodo vivir en mi mood son un gran equipo de trabajo todos te reciben con una sonrisa de oreja a oreja y te hacen sentir muy bienvenido cada día están atentos en las necesidades de los clientes me alegro mucho formar parte de esta familia!,5,Hace 2 años
179,solamente he estado 1 día pero está genial las máquinas son más nuevas que en otros centros y la distribución de ellas está muy bien la higienización y separación por el covid está muy bien añado que el parking que es difícil aparcar pero a su favor en su propio parking te regalan hora y media,4,Hace 4 años
180,este gimnasio el mejor en el que he estado amplio limpio variedad de aulas para dar las clases el vestuario amplio y limpio el personal súper amable y cercana recomendable 100,5,Hace 2 años
181,las instalaciones de moratalaz son amplias y tienen todo para realizar tu rutina diaria muy recomendado,5,Hace 7 meses
182,me gusta gumnasii grande amplia distancia entre maquinas zonas de desinfección xa poder limpiar la maquina a ultilizar me gusta ver a los emplead s de la limpieza mientras estoy alli ya q los ves limpiar el gimnasio maquinas y aseos te da mas seguridad de higiene variedad de clases y un horario amplio xa poder asistir,4,Hace 4 años
183,es un gimnasio con la calidad y en muchos casos mejores equipos que lis que use durante años en gimnasios de miami es de destacar la limpieza y el equipo de mantenimiento constante a la altura de lo que debe ser un gimnasio josé alfonso almora,5,Hace 2 años
184,es increíble ir a una clase de latín dance urban dance con cristina pérez y laura romero ya no solo por lo divertida que es la clase si no por las ganas la energía y la pasión que transmiten a todas las personas que vamos a sus clases gracias por dar siempre lo mejor y siempre sacando una sonrisa así da gusto disfrutar aprender y sudar!! es flipante,5,Fecha de edición: Hace 2 años
185,llevo sólo 2 días pero me siento muy bien allí cuando voy el ambiente es fabuloso y todo está súper nuevo e impecable las clases de zumba son la bomba!! maria es maravillosa como monitora patxi tiene una paciencia que no veas!! jajaja le estoy muy agradecida por todo es el monitor que suele estar en la recepción en general son todos muy buenos y muy amables me encanta el solárium!! son 28 90 euros al mes éste mes de agosto no pagas la cuota de matrícula y te regalan una camiseta muy bonita las plazas son limitadas es el mejor gym que he conocido muchísimo mejor que el holiday gym anterior lo recomiendo por completo,5,Hace 5 años
186,estás a punto de sumergirte en el gimnasio más acogedor que has probado es el punto de encuentro de toda clase de deportistas y amantes de cuidarse porque tiene sitio para todos hay gymbros y gymsis que siempre comparten las máquinas abuelitos mañaneros encantadores y leales asistentes a zumba que salen de clase con más energía que un monster raro sería que no encontrases un crush por no hablar de los monitores es que son como los x men cada uno tiene una cualidad única pero todos se preocupan por ayudarte y que te sientas a gustísimo pese a llevar unas pintas regulinchis vamos un sueño de gym de verdad de los de babear la almohada,5,Hace 2 años
187,el gimnasio de moratalaz es mejor que el de villaverde y vallecas es verdad que en algunas horas es imposible ya que hay mucha gente pero por lo demás es todo perfecto tanto el personal de limpieza como los monitores son muy agradables y las maquinas están en muy buen estado,5,Fecha de edición: Hace 3 años
188,fatal la experiencia me cobraron inscripción matrícula y luego cuando he querido ir no me han pasado la cuota no volveré,1,Hace 9 meses
189,hola buen día me encuentro desconcertada con el servicio debido a la inseguridad ya que aparque mi patín en la zona lo deje asegurado y cuando salí de entrenar me encontré con que me lo había robado deberían de implementar una mejor seguridad para estos vehículos de transporte ya que el gimnasio no se hace responsable de estos hurtos,1,Hace un año
190,tengo un par de días en dreamfit de moratalaz la impresión es muy limpió y con muchas máquinas echo de menos la calidad humana que yo como cliente disfrutaba en holiday gym el 8 de diciembre es un día festivo y por tanto cierran a las 15 00 fui a dreamfit a última hora y no pretendía salir más tarde de esa hora pero a las 14 59 uno de los monitores de la sala me amenazó con el mismo darle stop a mi cinta de correr y que tenia que salir por la puerta a las 15 00 horas todo esto dicho como un portero de discoteca recogí mis cosas asustada y sali corriendo a las 15 00 corriendo para no ocasionar más molestias aun así se encontraban en el vestuario unas diez chicas que todavía no salían estoy bastante desilusionada con el trato ya que tiene dificultad para emitir los buenos dias y escasean las sonrisas en su personal que son gestos gratuitos y consolidan la marca de una empresa ante esta experiencia tan desafortunada preferiría tener contacto con un robot además seguro le saldría menos costoso a la empresa,2,Hace 5 años
