id,comment,rating,review_date,sentiment
44,está peor que con la obra!!! todas las máquinas pesas guiadas peso libre cardio hacinadas en un sótano abarrotado de gente donde no funciona la ventilación huele mal falta el oxígeno y habrá unos 37º c parece el infierno de los gimnasios antes de apuntarte y pagar que te enseñen dónde están las máquinas no piqueis,1,Hace 2 meses,negative
45,incomprensible lo de este mes de agosto el gimnasio en obras pocas clases y encima sábado x la tarde cerrado y domingo también cerradito y otros gimnasios abiertos no me contéis historias de la obra xq se puede abrir igual por cierto lo q si es igual es la mensualidad y sin piscina tanto tiempo q he perdido la cuenta,1,Hace 3 meses,negative
46,muy mal llevamos meses con obra tras obra y seguimos con instalaciones precarias lleva meses sin funcionar el aire y por las tardes parece una sauna cuotas más bajas para nuevos socios y los que llevamos años pagamos lo mismo y ninguna recompensa por las molestias,1,Hace un mes,negative
47,después de llevar años entrenando en este gimnasio hoy llegó 5 minutos antes a una clase de pilates de las 18 30 después de haber reservado en la app me encuentro la clase llena completamente y empezada al menos 10 o 15 minutos antes de la hora prevista por lo que tanto yo como otras personas no hemos podido realizar la clase en recepción han sido incapaces de dar una explicación a lo sucedido es la primera vez que vengo al gimnasio con el cambio de dueño vaya decepción,1,Hace 3 meses,negative
48,llevo apuntado en el gimnasio unos cuantos meses y en un principio bastante contento la verdad si bien desde que cerraron la piscina para hacer labores de mantenimiento todo ha ido para abajo en picado y sigue me temo así no se ha informado a los socios de nada en estos casos debe remitirse al menos un correo a los socios como síntoma de transparencia y buena fe no contestan a las comunicaciones vía e mail que se remiten para recabar información la zona de cardio y maquinas no tiene ventilación lo que supone una total insalubridad los vestuarios ahora mismo sin comentarios sin duchas suficientes haciendo salir a los usuarios al pasillo a las taquillas,1,Hace 4 semanas,negative
49,llevo en sage desde 2017 casi ininterrumpidamente yendo de dos a cuatro días a la semana e incluso en alguna época llegaba a ir cinco he pasado por distintas obras la renovación de la sala de arriba cuando era para cardio la instalación del ascensor la renovación de la piscina la desaparición del bar y la nueva sala la pasarela y ahora esto siempre ha habido problemas con la comunicación de hecho en una de las obras hubo una revolución y varios reclamamos vía oficial para darnos cuenta de que no admiten la mediación de la comunidad de madrid pero bueno eran otros dueños tampoco vamos a cargar esto a los nuevos en los últimos años fue decreciendo la atención monitores escasos y problemas de limpieza las duchas se estropeaban y te mandaban a otras en las que había bichos tengo hasta fotos de ello los monitores solo hacían caso a la gente que les podía molar si eran heteros a los del género contrario jóvenes y cachas y en otros casos a los de suyo… jóvenes y cachas todos lo sabíamos pero nos manteníamos yendo por el precio por la situación porque no era una cadena por la atención de las dos maravillosas recepcionistas por algunos monitores que aún seguían por el aroma al barrio ahora ha llegado una cadena y ha hecho una obra brutal haciéndonos pagar todos los inconvenientes el gerente que habla mucho aquí y poco allá dirá que sí pero no se comunicó el cambio de datos por correo al menos a todo el mundo muchos solo nos enteramos por un papel mal colocado en la entrada el aire acondicionado funciona mal nunca funcionó maravilloso pero es que hay días como los sábados por la mañana en que no lo encienden hasta las 11 y además mal la piscina se suspendió el 16 06 con clases aún por dar a niños y sin comunicarlo con ardua lucha muchos padres consiguieron la devolución de esos días la limpieza ha decaído de las duchas ni hablamos moho en el techo de las de hombres una ducha estropeada de meses antes de la obra días en los que no ha habido agua caliente etcétera hoy me he dado de baja y me dicen que hay que hacerlo del 1 al 15 era así y lo intenté tres veces por correo porque no estaba en madrid sin respuesta y ahora dicen que ya no vale por correo sino en persona cambio de condiciones contractuales no comunicado es un desastre de gestión de las obras los monitores siguen inexistentes las clases cada vez más masificadas y menos orgánicas y en recepción chicos y chicas jóvenes que no saben de la historia y nos tratan como si fuéramos unos quejicas después de siete años continuos de obras y cambios de dueño vamos la verdad bienvenido holiday gym o basic fit una pena que me vaya de este sitio que tantos buenos momentos me ha dado,1,Hace 3 meses,negative
50,cada vez peor llevo siendo socio 12 años únicamente por cercanía y restan servicios por constantes obras me da lo mismo que se haya vendido traspasado pero al final el único perjudicado el cliente cierran la piscina todo el verano el mantenimiento del gimnasio como desde siempre nulo eso sí las cuotas no hacen nada más que aumentar faltan máquinas faltan bancos sala de musculación escasa lo de la toalla debe ser obligatorio solo en los días impares avisáis que es obligatorio pero no tomáis ninguna medida contra el que no la trae también os digo ¿quereis que los clientes usen toalla? proporcionarla como gimnasio premium que pretendéis ser lo más grave de todo es algo que lleva ya pasando muchos veranos la temperatura me he dado cuenta de que es imposible entrenar después de las 11 de la mañana y ya acabas jodido desconozco si funciona o es por ahorrar costes la sensación entrenando? que falta ventilación y sobra temperatura queréis ser premium y lo único premium que existe en ese gimnasio empiezan a ser los precios así no,1,Hace 5 meses,negative
51,llevo en el gimnasio desde los 3 años y cada vez va a peor pero el colmo ha llegado ya con el cambio de empresa y dirección las instalaciones de piscina y vestuarios infantiles están exactamente igual que hace 30 años la limpieza brilla por su ausencia moho en duchas de socias polvo a puñados en extractores etc radiador del pasillo que lleva a la piscina roto desde hace 1 año y lo que le queda la comunicación y el trato a los socios es un mal chiste pagas y no tienes derecho a ningún tipo de aviso notificación ni explicación de ninguna clase el colmo llegó cuando cerraron la piscina por obras sin avisar y después de 10 días sigo esperando que me devuelvan el dinero equivalente a las 5 clases del cursillo de natación no disfrutado una pena tenerme que dar de baja después de 30 años pero sin duda la mejor decisión viendo el panorama edito 01 07 adjunto las fotos correspondientes al estricto protocolo de limpieza que seguís en mi caso no he sido avisada por ningún medio del cierre de la piscina por problemas con el cloro ni mucho menos por las obras me enteré por un grupo de whatsapp personal un viernes 13 que el lunes 16 ya no había clases sigo esperando algún tipo de comunicación formal en cuanto a las alternativas he ido 2 veces en persona y llamado otras 2 por teléfono y la respuesta ha sido que si solicito la devolución del dinero ya pagado en el mes de junio por el no disfrute del cursillo debido a las obras y que deberíais haber devuelto de manera automática pierdo la plaza en septiembre y tengo que pagar nueva matrícula,1,Fecha de edición: Hace 5 meses,negative
52,siempre he dicho las cosas buenas pero es el momento de decir las cosas malas y son varias ya 1 no podemos estar a principios de verano sin un aire acondicionado que funcione en condiciones porque en el momento que el día es caluroso se hace imposible hacer deporte ya he visto dos personas que les han tenido que atender x mareos 2 la versión oficial del centro es que el aire funciona pues les invito a los responsables a comprobarlo personalmente…funcionar funciona pero ¿a que temperatura? sinceramente no espero que se tomen cartas en el asunto ya que cuando el calor sea más presente poca maniobra de acción habrá ya,1,Fecha de edición: Hace 5 meses,negative
53,quiero saber si han activado los cursillos de los niños por que no hay vestuarios para los niños que es algo incómodo entrar a cambiar a los peques y ver a las socias o socios desnudos paseando y los niños viendo ese panorama me parece muy vergonzoso,1,Hace 2 meses,negative
54,si quieres respirar polvo de obra mientras entrenas este es tu gimnasio es una vergüenza tener que volverte a casa porque no se puede entrenar debido a la cantidad de polvo que hay en ambiente 15 años viniendo a este gimnasio y no te dejan otra opción que irte eso sí muy agradecido con la atención de encarni siempre con una sonrisa y dispuesta ayudar,1,Fecha de edición: Hace 2 meses,negative
55,llevo yendo al sage desde los 3 años a nadar y siendo mayor de edad también al gimnasio he pasado las innumerables obras que se han hecho desde la pandemia sin quejarme pero este último cambio de empresa beatsfitness está haciendo que los socios de toda la vida acabemos hasta las narices he leído varias opiniones con baja puntuación que se han hecho anteriormente y es que suscribo todo lo que dicen la nula comunicación los mil cambios de clases la masificación en algunas actividades o en la propia sala de peso de repente de un día para otro cierran la piscina sin dar explicaciones ni soluciones en pleno junio pido algún tipo de solución porque explicación no me dieron y era que me fuera a otro centro en arturo soria o móstoles imaginaos mi cara señores que pago este gimnasio durante tantos años por la cercanía ¿o es que me van a pagar el abono transporte o la gasolina para ir hasta esos lugares? la otra solución que estaban dando es la excedencia gratis de agosto y luego no cobraban matrícula en septiembre pero claro el problema en junio y julio qué? yo sigo sin poder ir a nadar esos meses pero no acaba ahí la historia porque esa opción es para gente que tiene cuota mensual y yo la tengo anual así que a mí la excedencia me cuesta 15€ es todo para mear y no echar gota desde luego además llevan unas semanas volviendo locos a los socios con los cambios de lugares en las clases ponen en la app un sitio y llegas y resulta que la clase es en otro lugar pero no se ha comunicado para no variar y lo de las clases en el pabellón que me parece lo más incómodo del mundo y estoy segura que la mayoría de los socios estarán de acuerdo hace más calor aunque tengan el aire y al no haber espejos es más complicado seguir bien la clase y ya como haya gente en el rocódromo o entrenando olvídate de escuchar bien en clases como yoga total que al final yo con mi cuota anual pagada por unos servicios resulta que esos servicios no tienen nada que ver y luego vendrán a subirnos las cuotas es una auténtica vergüenza todo,1,Hace 5 meses,negative
56,pues la verdad que me sabe mal poneros una estrella pero es que la nueva dirección beatsfitness lo esta haciendo de pena habéis cerrado la piscina con todas las actividades que conllevan de un día para otro sin avisar a ningún socio a lo mejor os hacía gracia hacernos desfilar por el pasillo en bañador y toalla para colmo como os habéis puesto a hacer obra de repente y sin avisar también en mitad de junio estáis anulando clases cambiando de un lado a otro el material de las salas y poniendo las bicicletas malamente en una sala que no sabes si estás haciendo ciclo o estás codo con codo con tu compañero en el tour de francia lo más gracioso son las soluciones que dais para el caso de la piscina me decís que valla a otro de vuestros centros a gastar gasolina y a dar largos ya que no teneis las mismas actividades y para las actividades que anulais fuera de la piscina dais la opción de hacerlo al aire libre a 37 graditos muy ricos para deportes de alta intensidad esas entre otras no contentos con eso no dais ninguna explicación esperáis que los mismos empleados que llevan años ahí os saquen las castañas del fuego madre mía si es que hay que tener la cara muy bien entrenada para esto en definitiva yo ya no sé si estoy en un gym en los juegos del hambre o en el campamento de verano os habéis coronado nada más empezar un cordial saludo seguiremos informando,1,Hace 5 meses,negative
57,lamentablemente tengo que dejar una reseña negativa sobre este gimnasio especialmente en lo que respecta a la piscina donde acude mi hijo las instalaciones están en un estado descuidado y necesitan urgentemente mantenimiento la limpieza deja mucho que desear lo que me preocupa por la seguridad y bienestar de los niños que utilizan la piscina además he tenido malas experiencias con el personal de atención al cliente cada vez que he intentado hacer preguntas o aclarar dudas no han sabido responderme ni ofrecerme la información necesaria esto es muy frustrante ya que uno espera recibir ayuda y orientación en un lugar así espero que la dirección del gimnasio tome en serio estas observaciones y trabaje en mejorar tanto las instalaciones como la formación del personal es fundamental ofrecer un ambiente seguro y agradable para todos los usuarios,1,Hace 7 meses,negative
58,de pena te cobran un precio alto por sus instalaciones y no puedes usar ninguna bueno puedo pasar lo de la obra pero desde el inicio del verano llevan sin aire acondicionado 5 veces me han dicho ya que van a arreglarlo y nada es infernal entrenar un 5 de agosto sin aire acondicionado y eso que he ido a las 8 de la mañana contesto a vuestra respuesta pero como que se revisa y funciona mira las ultims reseñas como todo el mundo se queja he preguntado varias veces y sus trabajadores me han respondido que si que no funciona que esa semana van a arreglarlo y asi siempre si revisarlo todos los dias se refiere al ventilador electrico que hay en la entrada geniaaal funciona increible eso par aun gimnasio donde pagas la cuota que pagas,1,Hace 4 meses,negative
59,estupendo el nuevo cambio de empresa se nota muchísimo la capacidad de gestión y experiencia de la dirección nótese la ironía incapaces de avisar del cierre de la piscina por supuestamente no tener nuestros datos de contacto teniendo en cuenta que tienen nuestro teléfono mail dirección física y la app debe ser que trabajan con palomas mensajeras y las pobres se han perdido mejor no hablar de la limpieza porque ese melón merece un capítulo especial el moho de las duchas tiene su propio código postal es la única vez que he agradecido tanto ser miope las soluciones que dan al desastre que han organizado son para ir directamente al club de la comedia he pagado por ver monólogos mucho menos graciosos ¡a seguir así campeones! seguro que podéis echar a todos los socios antiguos y atraer clientes del barrio salamanca que paguen vuestras cuotas de gym premium que no los servicios un beso,1,Hace 4 meses,negative
60,todo el gimnasio está genial pero el que tenga piscina es un plus que viene súper bien encima los monitores siempre están atentos por si tienen que ayudarte con lo que sea 10 10,5,Hace 9 meses,positive
63,las maquinarias son buenas aunque hay pocas para la cantidad de gente que va al gimnasio hay que intercalar con la gente en todas las máquinas el precio de la cuota no coincide para nada con lo que brindan las instalaciones después cierran temprano o por completo todos los días festivos uno paga el mes completo y termina yendo pocos días porque no tienen ganas de abrir,2,Hace 7 meses,negative
64,llevo años yendo a este gimnasio siempre pagando puntualmente mis cuotas por supuesto incluso cuando han hecho obras y hemos hecho las clases de manera insalubre respirando polvo incluso cuando han anulado o cambiado clases avisando con muy poca antelación o sin avisar también cuando nos han cambiado de profesor de repente y varias veces seguidas también cuando hemos estado esperando en clase y no ha aparecido el profesor y no se han enterado hasta q no hemos ido a decirlo en recepción he visto repetidamente entrar alumnos tarde a las clases y nunca ha pasado nada siempre les han dejado entrar pues hoy llego yo tarde 5 minutos a una clase y no me dejan entrar q son las normas dicen es cierto pero las aplican cuando quieren y con quien quieren pero lo grave del caso aparte de la arbitrariedad es que he pedido la hoja d ereclamaciones y no me la han querido dar cuando por ley es obligatorio tendría q haber llamado a la policía pero ya no quería perder más tiempo con este asunto,1,Hace 6 meses,negative
65,gimnasio sin aire acondicionado durante todo el verano se han producido golpes de calor y desmayos la gerencia no hace nada ante ello grave riego para la salud incumplimiento sistemático del horario de apertura y cierre,1,Hace 3 meses,negative
66,es una sauna sin aire acondicionado ni ventilación el aire viciado con mal olor hacer ejercicio ahí es insalubre jugandote el golpe de calor por mucho que lo digas hacen caso omiso edito ante respuesta del propietario para que dependa de mi percepción subo fotos de un termómetro una foto es en la planta de abajo y la otra en la sala donde están las máquinas de fitness se ve cláramente que la temperatura casi llega a 35 grados en el interior con ventanas cerradas en otra foto se ve la unidad de climatización eficiente para toda la sala que el gerente me conteste esto es una broma de mal gusto ah y llevan así varios veranos las dos empresas con las mismas artes prometiendo que al siguiente verano estará todo solucionado,1,Fecha de edición: Hace 4 meses,negative
68,con el cambio de empresa todo es un desastre poca informacion obras sin avisar tienen muy poco en cuenta a los socios y sus necesidades se salva virginia y los trabajadores de la piscina muy majos agradables y dispuestos a ayudar,1,Hace 5 meses,negative
69,es imposible reservar una clase es imposible recibir una respuesta por email es imposible que pongan más horas de clases dirigidas y eso si aunque pongas quejas y no haya aire si por un milagro entras en una la cuota se cobra religiosamente,1,Hace 2 meses,negative
70,estas 5 estrellas son por raquel la mejor monitora una gran profesional siempre divertida y alegre! el gimnasio deja bastante que desear en cuanto a cuidados y sobre todo limpieza gracias raquel!!!,5,Fecha de edición: Hace 3 meses,positive
71,desde que entras por la puerta y te saluda encarna hasta que te vas encontrando con el resto del equipo maría y los compañeros de fitness con su energía en las clases y su sonrisa en la sala hasta llegar a la piscina con virginia y todo el equipo de agua la calidad humana que hay detrás del uniforme a veces no se ve como cliente pero vale oro y en este club hay unos cuantos lingotes abrazo fuerte!!,5,Hace 8 meses,positive
72,el otro dia fui a por información y la verdad que el recepcionista lucio me atendio de maravilla y supo entender lo que necesita y estoy muy contenta el gimnasio y la atención va muy bien !,5,Hace un mes,positive
73,pues después de llamar durante 4 días a la coordinadora y prometerme una llamada me encuentro que se ha ido de vacaciones una vez más los de zumba perjudicados en carnaval se suspendió nuestra clase sin previo aviso mañana también la han suspendido sin decir nada… perdón??? nos vais a rebajar el recibo? el resto de clases ahí siguen los dos últimos jueves nos han puesto una sustituta también en zumba… y sorpresa!!! llega y dice que da hip hop porque zumba no le gusta!! perfecto!! no tiene nada que ver una cosa con la otra!!! me gustaría saber cómo reaccionarían si a los de pilates le dais natación o a la de yoga les dais ciclo… alguien puede explicarlo???? el año pasado perdimos varias horas porque hacía falta el pabellón… entendemos la situación ana de baja… vanesa que se ha ido y todos sabemos porque se presentó un escrito con firmas para pedir más horas c ella y nadie da la cara con los socios socias siento tener que escribir esto pero a lo mejor alguien entiende cómo estamos los afectados … que solo somos 70 en la clase de los lunes…,1,Hace 7 meses,negative
75,llevo unos meses en el gimnasio y estoy bastante contenta tanto con las instalaciones como con la mayoría de los monitores en especial con belén es muy agradable y profesional tiene muchas clases colectivas con bastantes horarios que controlan mediante la app y el horario de apertura es muy amplio aunque sí que es verdad que el precio es algo elevado,4,Hace un año,positive
76,el gimnasio está muy bien calidad precio y todos los monitores son estupendos y las clases geniales mención especial a las masterclass de yoga muchas gracias emilio por organizarla tan bien fue sublime,5,Hace 9 meses,positive
77,soy socio desde que abrio el sage muchos muchos años y esto es ya lo último esta maxificado para coger máquina haz cola o cambia de ejercicio vestuarios todos juntos alguno individual si quieres ir a ellos no ahí taquillas dentro los socios que quieren ir a la piscina por medio de toda la sala en toalla huele mal algunas zonas y nos querrán subir las tarifas esto no lose aun,1,Fecha de edición: Hace un mes,negative
78,tiene una gran variedad de clases dirigidas con buenas monitoras las salas de máquinas son amplias y con gran cantidad el agua de la piscina está a buena temperatura los vestuarios tienen muchas taquillas y los aseos y duchas están limpios,5,Hace un año,positive
79,marian rojas suele decir en las entrevistas que el deporte funciona como una terapia ya que es el aliado perfecto para mejorar el estado de ánimo la autoestima y reducir los niveles de estrés el sage es así y profesores como yaiza raquel ana carmen y vanessa lo hacen posible las clases de zumba con vanessa han sido así una terapia y un subidón de adrenalina durante este último año para mí gracias por hacer de un lunes el mejor día de la semana vanessa te vamos a echar tanto de menos… yo sé que te quiero!!aunque todo cambie!!porque mañana puede que estés en otra parte valen oro nuestras super profes!!por otro lado la sala de máquinas ha mejorado muchísimo y ahora es increíble solo nos falta más body pump mejor material que con la pulsera se pueda cerrar y abrir la taquilla y que las clases se anulen solas si no estás en el gimnasio 10min antes para que otros puedan aprovechar ese hueco libre,4,Hace 9 meses,positive
80,han pasado varios días y la situación empeora han convertido la sala de fitness en un garaje mal iluminado peor ventilado con montones de máquinas apelotonadas y mal organizadas y lo más evidente con una masificación que habrá que comprobar quizá esté sobrepasando el aforo permitido me consta que hay clientes hablando de llamar a la policía para que lo verifiquen y lo peor de todo es que la famosa reforma es una mentira manifiesta el argumento para cambiarlo todo era que la nueva sala es más grande pero en realidad no lo es 1 junto a los aparatos de fitness han bajado todo el cardio con aproximadamente 30 máquinas pegadas unas a otras de forma asfixiante que multiplicado por 8 m2 cada una da una merma de 240 m2 que antes estaban en otra sala 2 han creado una nueva zona de crossfit justo en medio de la sala de aproximadamente 180 m2 que tampoco estaba en la sala anterior 3 por último hay que contar en los laterales dos pasillos entrada y salida de aproxidamente 50 m2 totales en los que tampoco se puede entrenar el resultado es que esta sala más grande tiene ocupados alrededor de 400 500 m2 que no estaban en la sala anterior lo que en definitiva hace la sala más pequeña con el mismo número de clientes algo que insisto habría que comprobar por pura seguridad y salubridad hoy mismo con una ocupación de aproxidamente un 40 menos que el lunes me he marchado sin hacer la mitad de la rutina y finalmente con una desinformación constante sobre todo lo que falta por hacer o en que va a mejorar la calidad del servicio la nueva propiedad se está cargando un gimnasio otrora muy agradable la gestión de la reforma del centro por parte de beats la nueva propiedad está siendo desastrosa incumplimiento de plazos falta de información a los clientes iban a abrir el sábado 13 y todo sigue en obras suciedad masificación de la sala una rutina de 50 minutos se convierte en una hora y 20 minutos no ponen el aa la ventilación es deficiente la nueva sala parece aun mas apretada que la que habia hasta ahora y para remate se atreven a contestar a estas reseñas con un bot chat el trato impersonal a los clientes en un gimnasio de barrio es un muy mal síntoma sinceramente la nueva dirección parece haber perdido el norte,1,Fecha de edición: Hace 2 meses,negative
81,el equipamiento está todo nuevo te puedes conectar con una app a las maquinas los monitores son super agradables y ahora han instalado un nuevo rocódromo que tengo que probar!,5,Fecha de edición: Hace 11 meses,positive
82,muy bonita la nueva reforma pero deberían de estar más pendiente de las personas que hacen ejercicio y no limpian queremos utilizar las máquinas y no podemos por qué un gua 0 no las limpio y eso todo sudado …,2,Hace 2 años,negative
83,gimnasio bastante completo muchas actividades y para esta temporada han ampliado horario el chico de recepción de las mañanas muy atento y agradable contento con el gym mi mujer y yo usamos la sala y los niños la piscina con una promo que tienen para familias muy recomendable,5,Hace un año,positive
84,dejo constancia de la pésima organización del gimnasio sage 2000 ejemplo mayo 2025 body combat lo publicitan pero no lo dan en cuanto pueden anular una clase lo hacen además cuando preguntas en recepción del porqué la respuesta es la misma nadie sabe nada les milles debería inspeccionar este centro porque carece de rigor pésima organización cuídense de la publicidad que generan,1,Hace 6 meses,negative
85,casi quince años llevo acudiendo a este centro tres o cuatro veces por semana con mi hijo en cuya piscina aprendió a nadar el personal es muy agradable los monitores muy competentes y las instalaciones están impolutas siempre es una delicia entrar en los vestuarios y encontrarlos siempre como si los acabaran de repasar además están a punto de finalizar una obra que aumentará la capacidad de la sala de máquinas en mi opinión un gimnasio muy agradable con un ambiente familiar y relajado,5,Hace 2 años,positive
86,no voy a repetirme mucho viendo los últimos comentarios que corroboran la falta de compromiso con los clientes el sage no vale los 45e mensuales no hay suficientes máquinas se desaprovecha el espacio para que no se note tanto no hay una temperatura adecuada para el ejercicio no hay una limpieza adecuada staff deficiente que no ayuda a la clientela solo está para ligar en la sauna entra la gente sin toalla y sin ropa todos los veranos sin piscina nueva administración mismos usureros no va a cambiar a mejor la situación,1,Hace 5 meses,negative
87,durante los casi 2 años que he estado apuntado al gimnasio no han parado de subirme el precio hasta estar pagando 45€ ahora las máquinas al menos son nuevas después de meses de reformas ya está bien el precio no es abusivo si no fuese porque es un gimnasio que está siempre lleno de gente da igual a la hora que bajes menos a las 6am que siempre está lleno la piscina está muy bien solo que cierra en agosto cuando mas apetece vaya por último he intentado borrarme del gimnasio y me obligan a estar un mes mas porque he avisado fuera de tiempo aunque me dicen que aparece en el contrato dicen que me avisaron al firmar cosa que no es asi en fín hay sitios en el barrio que merecen mas la pena,1,Hace un año,negative
88,de los mejores gimnasios de madrid muy amables y atentos grandes profesionales instalaciones innovadoras lo recomiendo,5,Fecha de edición: Hace un año,positive
89,pido hora para nadar y como llego unos minutos antes la chica me dice que tengo que esperar invierno nueve de la noche estoy en bañador así que me vuelvo a casa esto es lo que pasa por poner a cuidar de la piscina a una cría de tafad este mes se ha dado de baja mi hijo y en breve vamos el resto,2,Hace un año,negative
90,soy nuevo llevo 3 meses y este gym es el más tranquilo y mejor que he ido en mi opinión lo único que le falta son unas máquinas de hombro de ay tiene de todo aquí ahí paz sobretodo los jueves por las 4 no viene mucha gente y es god yo eh estado en el basic fit alta fit y esos siempre están full lleno de gente pero este no es igual me siento como en casa me gusta mucho los técnicos son 10 10,5,Fecha de edición: Hace un mes,positive
91,tras ocho años siendo socia del sage me replanteo darme se baja he llegado al vestuario y mi candado no estaba en ninguna taquilla me pongo a abrir aquellas que se veo libres donde suelo dejar mis cosas y me encuentro con una nota donde me ponen que se ha forzado mi candado porque una usuaria lo ha pedido ya que al parecer tenía el mismo candado que yo y el centro decide abrir la taquilla dejar una notita pidiendo perdón explicando el malentendido y dejar la taquilla abierta con todos mis objetos personales dentro ¿a nadie se le ocurre 1 esperar a la hora de cierre del gimnasio para forzar candados o 2 coger mis cosas dejarlas en recepción y avisarme? porque entiendo que la de intentar buscar un candado igual en el vestuario y probar su clave es demasiado difícil claro preferimos forzarlos ya no son las clases de bikram spinning usadlo sí quereis para cambiarle el nombre porque hacer ciclo sin aire acondicionado ya es lo normal en sage ni que quiten clases llenas de gente como spartan o que les cambien horarios… es que ahora también abren cualquier taquilla si lo pides y ahí se quedan tus cosas a disposición de todos cada día peor si sigo en el gimnasio es porque hay monitores que merecen la pena,1,Hace un año,negative
92,muy buen gimnasio aunque es algo caro en comparación con otros se agradece que esté en el barrio precio a pagar por no tener que ir en coche transporte si vives cerca el gimnasio en sí está muy bien máquinas nuevas matrix y climatización buena además cuenta con piscina,4,Hace un año,positive
93,muy caro instalaciones en sotano poco ventilado acondicionado hace calor aún sin hacer ejercicio poco o ningún personal en sala fui socio durante el covid y ya entonces se portaron fatal hoy la sensación ha sido incluso peor cobran mes natural completo aunque te apuntes a mediados de mes sin prorratear osea te cobran por los dias del mes que ya han pasado y son imposibles de disfrutar domiciliacion bancaria obligatoria en epoca covid me siguieron pasando recibos aún con el gym cerrado el precio bien caro y el cobro es completo aún dando menos servicios ya que la piscina está cerrada todo el mes mejor ir al gym del centro comercial de aluche o a cualquier otro aunque pille más lejos no lo dudes!! pd en respuesta a la respuesta del propietario la valoración de su local en 3 8 no es casualidad ni mi queja es la unica en lo que menciono en ella no se preocupe tanto por como yo he accedido a su local y más por resolver sus deficiencias,1,Hace un año,negative
94,llevo más de un año apuntada al sage y estaba super contenta ahora ya no tanto tengo dudas de si seguir antes lo s domingos había alguna clase de espining por la mañana y resulta q ya no ni spinning ni nada me da igual otra opción pero algo por favor estoy esperando a ver si ponen a alguien y no ademas han dejado marchar a vanesa en zumba que es una maravilla!no podía ir más contenta a su clase y ahora no termina de convencernos lo que nos ponen siempre cambiando de profe espero q rectifiquen pronto o me planteo irme al otro sitio,2,Hace 8 meses,negative
95,gimnasio no facilita acceso a la gente que tiene minusvalía ni a los padres que van con sus hijos con carros tienen un ascenso que para poder usarlo tienes que estar dentro del gimnasio osea que tienes que bajar usando escaleras deberían tomar medidas lo antes posible que sino como ellos saben que eso se puede denunciar,1,Hace un año,negative
96,es increíble la falta de respeto que tienen hacia los socios las clases aparecen y desaparecen de la aplicación sin aviso previo por las tardes había programadas dos clases de body combat que se ha quedado en una por la lesión de una monitora a la que no sustituyen cada vez hay más gente y el servicio es peor las máquinas de la sala pueden estar semanas sin reparar,1,Fecha de edición: Hace 6 meses,negative
97,quería agradecer al sage las sesiones especiales que hacen algunos fines de semana de yoga con emilio son espectaculares y agradezco mucho la sesión que nos permitieron tener ayer con su compañera es un regalo y ojalá lo repitieran más veces porque al minuto 1 la clase ya estaba con aforo completo gracias a emilio a su compañera y al sage por organizarlo,5,Hace 9 meses,positive
98,lo que empezó siendo uno de los mejores gimnasios de la zona lleva años en decadencia llevo mucho tiempo apuntado y sólo he visto la demacración del mismo con unas instalaciones en pésimo estado cuando se estropea alguna máquina sale más rentable apuntarse a otro gimnasio que esperar a que lo arreglen no es normal que ante cualquier incidencia tengamos que estar esperando meses para su arreglo servicio técnico horrible este verano se iniciaron obras de mejora en cuanto a instalaciones y maquinaria ya tocaban cuando todo parecía empezar a mejorar al final lo de siempre las condiciones en las que hemos tenido que estar este verano entrenando es casi mejor ni comentarlas sin aire acondicionado entre otras cosas por ejemplo otro tema que no es nuevo y que viene de hace mucho son las tarifas parece ser que según como salga el sol ese día tienes una tarifa u otra de igual forma entiendo que se hagan ofertas para captar a gente pero primero debería estar todo acabado e instalado antes de masificar el gimnasio teniendo en cuenta las condiciones en las que nos encontramos me daría mucha pena tener que cambiarme de gimnasio si la situación no mejora la verdad sólo espero que al finalizar las obras y con la nueva maquinaria e instalaciones tengamos un gimnasio de verdad por fin donde quepa espacio para todo tipo de público tanto la gente que va a la sala de musculación como la gente que va a clases colectivas por ejemplo esperemos que se solucionen todos estos problemas cuanto antes y podamos disfrutar del gimnasio como es debido,1,Hace 2 años,negative
99,llevo años asistiendo regularmente al gimnasio casi tantos como los que llevo sin ver funcionar el aire acondicionado este verano la situación en la sala de ciclo ha sido escandalosa en un sitio sin ventilación con 37 personas haciendo ejercicio y sin aire más de uno ha estado al borde de la lipotimia son innumerables las quejas que se han puesto por parte de socios y el caso que se nos hace es como al que oye llover e insisto hace años que el aire no funciona 22 11 2023 debo decir de la misma manera en la que denuncié lo malo que la situación general del gimnasio ha mejorado notablemente las instalaciones han sido remozadas y las máquinas renovadas ahora sí es un gimnasio recomendable a un precio muy razonable enhorabuena a los promotores,4,Fecha de edición: Hace 2 años,positive
100,el chico de recepción lucio me ha atendido fenomenal y me ha solucionado el problema muchas gracias!,5,Hace un mes,positive
